AIX0001999112,DST000543,NO,0,1.46,0.5,2016-04-02 22:31:27,2016-04-02 22:36:31,5,0,0,1,N,0,0,CRD,0.5,8.76
AIX0001999113,DST000543,NO,0,4.56,0.5,2016-04-26 17:33:49,2016-04-26 18:04:13,5,-73.9575119018555,40.7771301269531,1,N,-73.9900436401367,40.7189483642578,CRD,0,27.36
AIX0001999114,DST000481,NO,0,0,0.5,2016-04-18 21:37:49,2016-04-18 21:52:37,2,-74.0008773803711,40.7305107116699,1,N,-73.9721527099609,40.7586822509766,CSH,0.5,13.3
AIX0001999115,DST000481,NO,0,0,0.5,2016-04-29 06:55:14,2016-04-29 06:58:50,1,-73.9528961181641,40.7831192016602,1,N,-73.9531097412109,40.7888259887695,CSH,0,5.3
AIX0001999116,DST000543,NO,0,0,0.5,2016-04-21 18:40:14,2016-04-21 18:45:34,2,-73.9916152954102,40.7295227050781,1,N,-73.97998046875,40.7308654785156,CSH,1,7.3
AIX0001999117,DST000543,NO,0,2.86,0.5,2016-04-13 21:08:30,2016-04-13 21:24:50,1,-73.9919586181641,40.7380867004395,1,N,-73.9853134155274,40.7674217224121,CRD,0.5,17.16
AIX0001999118,DST000543,NO,0,1.16,0.5,2016-04-08 19:38:10,2016-04-08 19:42:38,1,-73.9805145263672,40.7595252990723,1,N,-73.9859848022461,40.7596282958984,CRD,0.5,6.96
AIX0001999119,DST000481,NO,0,2.2,0.5,2016-04-30 18:08:34,2016-04-30 18:15:59,2,-73.9601364135742,40.7705497741699,1,Y,-73.9461288452149,40.7755088806152,CRD,1,11
AIX0001999120,DST000481,NO,0,1.35,0.5,2016-04-02 11:28:12,2016-04-02 11:34:42,1,-73.9813385009766,40.7787170410156,1,N,-73.9737091064453,40.7796363830566,CRD,0,8.15
AIX0001999121,DST000481,NO,0,1.15,0.5,2016-04-26 11:36:59,2016-04-26 11:39:11,1,-73.973258972168,40.7437744140625,1,N,-73.9643707275391,40.7562370300293,CRD,0,6.95
AIX0001999122,DST000543,NO,0,2.76,0.5,2016-04-02 18:07:34,2016-04-02 18:22:54,1,-73.9843673706055,40.7646713256836,1,N,-73.9559020996094,40.7829856872559,CRD,1,16.56
AIX0001999123,DST000481,NO,0,,0.5,2016-04-16 08:26:31,2016-04-16 08:48:53,1,-73.9515380859375,40.7935028076172,1,N,-73.9879837036133,40.7631797790527,CSH,0,17.3
AIX0001999124,DST000543,NO,0,0,0.5,2016-04-03 21:25:52,2016-04-03 21:40:57,1,-74.0018768310547,40.7560882568359,1,N,-74.0133972167969,40.7023391723633,CSH,0.5,16.8
AIX0001999125,DST000481,NO,0,1.15,0.5,2016-04-29 12:09:32,2016-04-29 12:14:13,1,-73.9825744628906,40.7671012878418,1,N,-73.9901504516602,40.771541595459,CRD,0,6.95
AIX0001999126,DST000481,NO,0,2.5,0.5,2016-04-17 06:50:19,2016-04-17 06:55:54,1,-73.9808349609375,40.7650756835938,1,N,-73.9684371948242,40.7625923156738,CRD,0,8.8
AIX0001999127,DST000481,NO,0,7.56,0.5,2016-04-06 23:02:36,2016-04-06 23:29:35,1,-73.87451171875,40.774040222168,1,N,-73.9629135131836,40.6617393493652,CRD,0.5,45.36
AIX0001999128,DST000543,NO,0,0,0.5,2016-04-28 22:56:07,2016-04-28 23:02:12,1,-73.9552688598633,40.8045806884766,1,N,-73.9333190917969,40.7951316833496,CRD,0.5,8.3
AIX0001999129,DST000543,NO,0,0,0.5,2016-04-04 13:38:46,2016-04-04 14:04:55,1,-73.9487686157227,40.7837982177734,1,N,-73.9879455566406,40.7630577087402,CSH,0,19.3
AIX0001999130,DST000543,NO,0,2.32,0.5,2016-04-04 14:57:06,2016-04-04 15:06:50,3,-73.9743270874024,40.783332824707,1,N,-73.9705581665039,40.7983627319336,CRD,,11.62
AIX0001999131,DST000481,NO,0,4.15,0.5,2016-04-29 10:45:01,2016-04-29 11:07:11,1,-74.0100555419922,40.7035827636719,1,N,-73.9732055664063,40.750431060791,CRD,0,24.95
AIX0001999132,DST000481,NO,0,0,0.5,2016-04-13 00:33:48,2016-04-13 00:54:38,1,-74.0064239501953,40.744556427002,1,N,-73.9675827026367,40.6397819519043,CSH,0.5,28.8
AIX0001999133,DST000543,NO,0,,0.5,2016-04-01 22:16:15,2016-04-01 22:26:37,1,-73.9971237182617,40.7626419067383,1,N,-74.0142059326172,40.7170448303223,CRD,0.5,15.3
AIX0001999134,DST000543,NO,0,0,0.5,2016-04-13 15:38:41,2016-04-13 15:46:53,1,-73.9812774658203,40.7510147094727,1,N,-73.998893737793,40.7392082214356,CSH,0,8.3
AIX0001999135,DST000481,NO,0,1.95,0.5,2016-04-11 17:46:12,2016-04-11 17:58:12,1,-73.9913330078125,40.7423248291016,1,N,-73.9895706176758,40.7323684692383,CRD,0,11.75
AIX0001999136,DST000481,NO,0,0,0.5,2016-04-01 12:26:29,2016-04-01 12:59:22,1,-73.9924545288086,40.7493095397949,1,N,-73.9725646972656,40.7590675354004,CSH,0,19.8
AIX0001999137,DST000543,NO,5.54,0,0.5,2016-04-29 18:11:47,2016-04-29 18:58:27,1,-73.9548034667969,40.7800178527832,2,N,-73.7816619873047,40.6485481262207,CSH,0,58.34
AIX0001999138,DST000481,NO,0,0,0.5,2016-04-18 12:51:41,2016-04-18 13:10:06,1,-73.9778900146484,40.7630500793457,1,N,-73.9939422607422,40.735481262207,CSH,0,14.3
AIX0001999139,DST000543,NO,0,0,0.5,2016-04-24 23:59:19,2016-04-25 00:28:43,1,-73.9515914916992,40.7819404602051,1,N,-73.9059982299805,40.7430381774902,CSH,0.5,23.8
AIX0001999140,DST000543,NO,0,3,0.5,2016-04-22 17:27:36,2016-04-22 17:54:02,1,-74.0063934326172,40.7067947387695,1,N,-74.0062713623047,40.7342071533203,CRD,1,22.8
AIX0001999141,DST000481,NO,0,1.75,0.5,2016-04-10 13:29:57,2016-04-10 13:39:44,1,-73.9956512451172,40.749080657959,1,N,-73.983642578125,40.7651557922363,CRD,0,10.55
AIX0001999142,DST000543,NO,0,0,0.5,2016-04-27 10:03:49,2016-04-27 10:20:14,2,-74.0003890991211,40.7617225646973,1,N,-74.015022277832,40.7112998962402,CSH,0,15.8
AIX0001999143,DST000481,NO,0,,0.5,2016-04-23 07:31:07,2016-04-23 07:37:19,1,-74.0052108764649,40.7407341003418,1,N,-74.0088195800781,40.7319641113281,CRD,0,8.16
AIX0001999144,DST000543,NO,0,1,0.5,2016-04-30 08:51:40,2016-04-30 08:54:15,6,-73.9854431152344,40.7472496032715,1,N,-73.9898223876953,40.7412986755371,CRD,0,5.8
AIX0001999145,DST000481,NO,0,,0.5,2016-04-18 00:18:52,2016-04-18 00:28:52,4,-73.9905853271484,40.724739074707,1,N,-73.9781188964844,40.7248153686523,CRD,0.5,9.3
AIX0001999146,DST000481,NO,0,10.56,0.5,2016-04-01 13:45:05,2016-04-01 14:27:14,1,-73.9940948486328,40.7198333740234,2,N,-73.7816925048828,40.644344329834,CRD,0,63.36
AIX0001999147,DST000481,NO,0,2.26,0.5,2016-04-07 15:03:16,2016-04-07 15:19:13,1,,40.7455215454102,1,N,-73.9688034057617,40.75927734375,CRD,0,13.56
AIX0001999148,DST000543,NO,0,0,0.5,2016-04-14 10:08:20,2016-04-14 10:16:15,4,-73.9927444458008,40.7340316772461,1,N,-74.0018539428711,40.7406768798828,CSH,0,7.3
AIX0001999149,DST000543,NO,0,1.95,0.5,2016-04-11 21:29:12,2016-04-11 21:36:11,1,-73.98974609375,40.7338409423828,1,N,-73.9780654907227,40.7340507507324,CRD,0.5,9.75
AIX0001999150,DST000481,NO,0,0,0.5,2016-04-04 23:32:37,2016-04-05 00:12:49,2,-73.7803268432617,40.6453361511231,2,N,-73.9981002807617,40.7279167175293,CSH,0,52.8
AIX0001999151,DST000543,NO,0,2,0.5,2016-04-08 09:27:53,2016-04-08 10:00:26,1,-73.9771423339844,40.782642364502,1,N,-73.9958877563477,40.7309455871582,CRD,0,24.3
AIX0001999152,DST000481,NO,0,2.55,0.5,2016-04-10 08:08:59,2016-04-10 08:22:30,1,-74.0029220581055,40.760440826416,1,N,-73.9671630859375,40.7700080871582,CRD,0,15.35
AIX0001999153,DST000481,NO,0,0,0.5,2016-04-14 08:35:22,2016-04-14 08:43:27,1,-74.0060958862305,40.735221862793,1,N,-74.0055999755859,40.7484169006348,CSH,0,8.3
AIX0001999154,DST000543,NO,0,2.16,0.5,2016-04-10 17:17:57,2016-04-10 17:27:31,4,-73.9739761352539,40.7830200195313,1,N,-73.9821395874024,40.7669677734375,CRD,1,12.96
AIX0001999155,DST000481,NO,0,4.05,0.5,2016-04-29 19:16:09,2016-04-29 19:43:59,2,-73.9945602416992,40.7455368041992,1,N,-73.981071472168,40.7814636230469,CRD,1,24.35
AIX0001999156,DST000481,NO,0,0,0.5,2016-04-13 22:47:11,2016-04-13 22:51:46,4,-74.0026397705078,40.7498779296875,1,N,-74.0064163208008,40.7439613342285,CSH,0.5,6.8
AIX0001999157,DST000481,NO,0,0,0.5,2016-04-19 21:06:02,2016-04-19 21:15:28,1,-73.9894180297852,40.7579116821289,1,N,-73.9647521972656,40.7726631164551,CSH,0.5,10.3
AIX0001999158,DST000543,NO,0,0,0.5,2016-04-08 18:48:10,2016-04-08 18:59:06,1,-73.9782333374023,40.7666625976563,1,N,-73.975830078125,40.7517471313477,CSH,1,10.3
AIX0001999159,DST000543,NO,0,1.5,0.5,2016-04-23 12:16:56,2016-04-23 12:19:14,5,-73.9528656005859,40.7679862976074,1,N,-73.951904296875,40.7721099853516,CRD,0,6.3
AIX0001999160,DST000481,NO,0,0.5,0.5,2016-04-15 08:58:10,2016-04-15 09:02:40,1,-73.9761962890625,40.7539176940918,1,N,-73.9712677001953,40.7609367370605,CRD,0,6.3
AIX0001999161,DST000481,NO,0,0,0.5,2016-04-03 02:29:14,2016-04-03 02:32:20,1,-73.95458984375,40.7731552124023,1,N,-73.9441299438477,40.7779960632324,CSH,0.5,6.3
AIX0001999162,DST000481,NO,5.54,5,0.5,2016-04-25 11:36:18,2016-04-25 12:00:41,1,0,0,1,N,0,0,CRD,0,41.84
AIX0001999163,DST000481,NO,0,0,0.5,2016-04-15 12:19:54,2016-04-15 12:30:39,1,-73.9719619750977,40.7635765075684,1,N,-73.964111328125,40.7747993469238,CSH,0,8.8
AIX0001999164,DST000543,NO,0,0,0.5,2016-04-11 16:37:41,2016-04-11 16:44:51,1,-73.9969940185547,40.7373237609863,1,N,-73.9947509765625,40.7400817871094,CSH,0,6.8
AIX0001999165,DST000481,NO,0,1.45,0.5,2016-04-01 11:50:20,2016-04-01 11:57:12,1,-74.0089797973633,40.7196311950684,1,N,-74.0088577270508,40.7340545654297,CRD,0,8.75
AIX0001999166,DST000481,NO,5.54,,0.5,2016-04-02 04:04:04,2016-04-02 04:25:42,2,-73.9860763549805,40.7475547790527,2,N,-73.7872695922852,40.6475372314453,CSH,0,58.34
AIX0001999167,DST000481,NO,0,1.25,0.5,2016-04-28 16:21:30,2016-04-28 16:26:06,1,-73.991455078125,40.7701568603516,1,N,-73.9802474975586,40.7854499816895,CRD,1,9.05
AIX0001999168,DST000543,NO,0,2,0.5,2016-04-25 00:51:31,2016-04-25 01:03:51,1,-73.9888610839844,40.7365531921387,1,N,-74.0120391845703,40.707347869873,CRD,0.5,13.8
AIX0001999169,DST000543,NO,0,3.16,0.5,2016-04-27 20:14:21,2016-04-27 20:29:51,1,-73.9936599731445,40.7465782165527,1,N,-73.9703826904297,40.7888450622559,CRD,0.5,18.96
AIX0001999170,DST000543,NO,0,2.06,0.5,2016-04-06 19:03:17,2016-04-06 19:14:34,1,-73.9750595092774,40.7626571655273,1,N,-73.986946105957,40.7455444335938,CRD,1,12.36
AIX0001999171,DST000543,NO,0,2.32,0.5,2016-04-21 21:25:40,2016-04-21 21:34:32,1,0,0,1,N,0,0,CRD,0.5,11.62
AIX0001999172,DST000543,NO,0,1.26,0.5,2016-04-17 07:28:11,2016-04-17 07:33:40,6,-73.9607925415039,40.7610397338867,1,N,-73.9595336914063,40.7711181640625,CRD,0,7.56
AIX0001999173,DST000543,NO,0,,0.5,2016-04-06 17:14:33,2016-04-06 17:17:56,1,-73.9772720336914,40.7498359680176,1,N,-73.9830627441406,40.7437171936035,CRD,1,8.3
AIX0001999174,DST000481,NO,0,5.55,0.5,2016-04-25 03:00:24,2016-04-25 03:18:41,1,-73.9806976318359,40.7338943481445,1,N,-73.8860626220703,40.7495536804199,CRD,,27.85
AIX0001999175,DST000543,NO,0,1,0.5,2016-04-04 22:38:30,2016-04-04 22:42:42,1,-74.005973815918,40.7452735900879,1,N,-73.9953536987305,40.7599754333496,CRD,,8.3
AIX0001999176,DST000481,NO,0,0,0.5,2016-04-08 23:59:02,2016-04-09 00:10:39,1,-73.9747543334961,40.7933692932129,1,N,-73.9799575805664,40.7628135681152,CSH,0.5,11.8
AIX0001999177,DST000543,NO,0,0,0.5,2016-04-23 14:19:11,2016-04-23 14:31:58,6,-73.973747253418,40.7436332702637,1,N,-73.973747253418,40.7436332702637,CSH,0,9.8
AIX0001999178,DST000481,NO,0,1.45,0.5,2016-04-09 20:28:24,2016-04-09 20:33:44,2,-73.9648056030273,40.7599945068359,1,N,-73.97607421875,40.7446441650391,CRD,0.5,8.75
AIX0001999179,DST000543,NO,0,1.16,0.5,2016-04-26 11:57:12,2016-04-26 12:00:41,1,-73.9625778198242,40.7698287963867,1,N,-73.9557876586914,40.7785911560059,CRD,0,6.96
AIX0001999180,DST000481,NO,0,0,0.5,2016-04-05 23:08:43,2016-04-05 23:21:24,1,-73.9945755004883,40.750560760498,1,N,-73.9729690551758,40.7833824157715,CSH,0.5,13.3
AIX0001999181,DST000543,NO,0,0,0.5,2016-04-28 08:34:16,2016-04-28 08:48:26,1,-73.9830780029297,40.7632789611816,1,N,-73.9821014404297,40.7521095275879,CSH,0,10.3
AIX0001999182,DST000543,NO,0,1,0.5,2016-04-19 15:16:04,2016-04-19 15:21:21,1,-73.9753646850586,40.7871627807617,1,N,-73.9601058959961,40.8020820617676,CRD,0,8.3
AIX0001999183,DST000543,NO,0,0,0.5,2016-04-23 21:20:47,2016-04-23 21:31:01,5,-73.9821166992188,40.7629508972168,1,N,-73.9983520507813,40.736141204834,CSH,0.5,10.8
AIX0001999184,DST000481,NO,0,0,0.5,2016-04-20 08:09:18,2016-04-20 08:39:16,1,-73.9643249511719,40.8093528747559,1,N,-73.9822998046875,40.7554092407227,CSH,0,21.3
AIX0001999185,DST000481,NO,0,5,0.5,2016-04-24 08:37:40,2016-04-24 09:03:23,1,-73.9514007568359,,1,N,-74.0045471191406,40.7072525024414,CRD,0,31.3
AIX0001999186,DST000481,NO,0,2.25,0.5,2016-04-24 21:38:28,2016-04-24 21:48:20,3,-73.9850311279297,40.7591781616211,1,N,-73.9663848876953,40.7897567749023,CRD,0.5,13.55
AIX0001999187,DST000481,NO,0,0.96,0.5,2016-04-15 10:12:36,2016-04-15 10:15:17,1,-73.9764633178711,40.7804794311523,1,N,-73.9817886352539,40.7735633850098,CRD,0,5.76
AIX0001999188,DST000543,NO,0,3.56,0.5,2016-04-16 13:18:53,2016-04-16 13:46:10,2,-73.9512176513672,40.7857093811035,1,N,-73.9716873168945,40.7586898803711,CRD,0,21.36
AIX0001999189,DST000481,NO,0,2.75,0.5,2016-04-25 22:06:30,2016-04-25 22:23:16,1,-73.9838562011719,40.738094329834,1,N,-74.0086059570313,40.7201385498047,CRD,,16.55
AIX0001999190,DST000481,NO,0,0,0.5,2016-04-06 17:34:04,2016-04-06 17:42:00,1,-74.003288269043,40.7226715087891,1,N,-73.9897232055664,40.7417945861816,CSH,1,9.8
AIX0001999191,DST000543,NO,0,0,0.5,2016-04-03 08:46:40,2016-04-03 08:49:19,5,-73.9745101928711,40.7464904785156,1,N,-73.9802780151367,40.7387924194336,CSH,0,5.3
AIX0001999192,DST000481,NO,0,,0.5,2016-04-23 23:47:51,2016-04-24 00:03:24,1,-74.0032730102539,40.7506904602051,1,N,-74.0015106201172,40.7191963195801,CSH,0.5,14.3
AIX0001999193,DST000543,NO,0,1.16,0.5,2016-04-18 10:19:42,2016-04-18 10:23:30,1,-73.9693298339844,40.7659378051758,1,N,-73.961669921875,40.7794723510742,CRD,0,6.96
AIX0001999194,DST000481,NO,0,,0.5,2016-04-16 18:20:25,2016-04-16 19:02:49,1,-73.9810409545899,40.7677612304688,1,N,-73.9184112548828,40.8189697265625,CSH,1,29.8
AIX0001999195,DST000543,NO,0,4,0.5,2016-04-23 07:20:41,2016-04-23 07:32:25,1,-73.9789886474609,40.7642631530762,1,N,-73.9927291870117,40.7396354675293,CRD,0,14.8
AIX0001999196,DST000481,NO,0,0,0.5,2016-04-23 12:49:22,2016-04-23 12:54:06,1,-73.9874496459961,40.7756767272949,1,N,-73.9818725585938,40.7722358703613,CSH,0,5.8
AIX0001999197,DST000481,NO,0,1.66,0.5,2016-04-20 16:12:44,2016-04-20 16:19:30,1,-73.9550476074219,40.765209197998,1,N,-73.9679260253906,40.7558097839356,CRD,1,9.96
AIX0001999198,DST000543,NO,0,1.76,0.5,2016-04-18 16:58:26,2016-04-18 17:04:47,6,,40.7770004272461,1,N,-73.937141418457,40.8043022155762,CRD,0,10.56
AIX0001999199,DST000481,NO,0,2,0.5,2016-04-18 05:11:58,2016-04-18 05:14:01,1,-74.0122222900391,40.7024192810059,1,N,-74.0156707763672,40.7049522399902,CRD,0.5,6.8
AIX0001999200,DST000481,NO,0,2.35,0.5,2016-04-23 21:39:50,2016-04-23 21:51:39,1,0,0,1,Y,0,0,CRD,0.5,14.15
AIX0001999201,DST000481,NO,5.54,0,0.5,2016-04-01 22:06:48,2016-04-01 22:29:55,1,-73.977424621582,40.7843055725098,1,N,-74.0009841918945,40.6763534545898,CRD,0.5,39.34
AIX0001999202,DST000481,NO,0,1.76,0.5,2016-04-04 00:16:43,2016-04-04 00:25:18,4,-74.0048141479492,40.7519111633301,1,N,-74.005500793457,40.7382202148438,CRD,0.5,10.56
AIX0001999203,DST000481,NO,0,1.35,0.5,2016-04-23 18:55:20,2016-04-23 18:59:48,1,-73.9698257446289,40.7534942626953,1,N,-73.9718246459961,40.7464904785156,CRD,1,8.15
AIX0001999204,DST000481,NO,5.54,,0.5,2016-04-28 10:11:43,2016-04-28 10:43:04,1,,40.7690162658691,1,N,-74.0105209350586,40.7031364440918,CRD,0,59.2
AIX0001999205,DST000481,NO,0,2.86,0.5,2016-04-11 20:54:46,2016-04-11 21:10:31,1,-73.9571838378906,40.6814842224121,1,N,-73.9617156982422,40.714038848877,CRD,0.5,17.16
AIX0001999206,DST000543,NO,0,0,0.5,2016-04-04 21:45:25,2016-04-04 21:55:17,2,-74.0077972412109,40.7403984069824,1,N,-73.989875793457,40.7389488220215,CSH,0.5,9.3
AIX0001999207,DST000481,NO,0,1.95,0.5,2016-04-22 17:51:17,2016-04-22 17:58:08,1,-73.9838409423828,40.7648277282715,1,N,-73.9821166992188,40.7649726867676,CRD,1,9.75
AIX0001999208,DST000481,NO,0,0,0.5,2016-04-30 08:17:26,2016-04-30 08:30:44,1,-73.9363327026367,40.7965621948242,1,N,-73.9644165039063,40.7973022460938,CSH,0,11.3
AIX0001999209,DST000481,NO,0,2,0.5,2016-04-11 03:43:15,2016-04-11 03:54:10,3,-74.006462097168,40.740535736084,1,N,-74.0093765258789,40.7103996276855,CRD,0.5,13.8
AIX0001999210,DST000481,NO,0,3.76,0.5,2016-04-01 10:46:42,2016-04-01 11:14:04,1,-74.0028305053711,40.7142105102539,1,N,-73.9820938110352,40.7570915222168,CRD,0,22.56
AIX0001999211,DST000543,NO,0,2.36,0.5,2016-04-22 07:28:13,2016-04-22 07:40:48,5,-73.96923828125,40.8008995056152,1,N,-73.9554824829102,40.7793502807617,CRD,0,14.16
AIX0001999212,DST000543,NO,0,3.2,0.5,2016-04-03 00:52:38,2016-04-03 01:03:17,1,-73.9675445556641,40.7563247680664,1,N,-73.9477615356445,40.7959671020508,CRD,0.5,16
AIX0001999213,DST000543,NO,0,2,0.5,2016-04-14 00:36:09,2016-04-14 00:46:28,6,-73.9892425537109,40.7263526916504,1,N,-74.0061798095703,40.7095222473145,CRD,0.5,12.3
AIX0001999214,DST000543,NO,0,1,0.5,2016-04-19 18:13:59,2016-04-19 18:19:11,1,-73.974006652832,40.7570037841797,1,N,-73.9755477905274,40.747989654541,CRD,0,7.3
AIX0001999215,DST000543,NO,0,0,0.5,2016-04-29 15:56:31,2016-04-29 16:47:51,1,-73.9696502685547,40.7567481994629,1,N,-74.0025024414063,40.7606735229492,CSH,0,30.3
AIX0001999216,DST000543,NO,0,,0.5,2016-04-22 16:10:32,2016-04-22 16:15:03,2,-74.0000076293945,,1,N,-74.0004501342774,40.741512298584,CRD,1,8.16
AIX0001999217,DST000481,NO,0,2.45,0.5,2016-04-02 09:32:40,2016-04-02 09:46:26,1,-73.9933776855469,40.7363662719727,1,N,-74.0138168334961,40.7146873474121,CRD,0,14.75
AIX0001999218,DST000543,NO,0,0,0.5,2016-04-22 12:22:29,2016-04-22 12:51:43,1,-73.8857574462891,40.7731018066406,1,N,-73.9762954711914,40.6733283996582,CSH,0,34.8
AIX0001999219,DST000543,NO,0,0,0.5,2016-04-08 21:44:07,2016-04-08 21:54:23,6,-74.0049362182617,40.7414398193359,1,N,-73.9943313598633,40.7506904602051,CSH,0.5,9.8
AIX0001999220,DST000481,NO,0,0,0.5,2016-04-29 12:28:44,2016-04-29 12:37:13,1,-73.9852600097656,40.7684478759766,1,N,-74.0013198852539,40.7625503540039,CSH,0,8.3
AIX0001999221,DST000543,NO,0,,0.5,2016-04-02 13:02:18,2016-04-02 13:35:30,1,-73.95361328125,40.7987213134766,1,N,-73.9568634033203,40.7454833984375,CRD,0,29.3
AIX0001999222,DST000481,NO,0,1,0.5,2016-04-13 18:06:39,2016-04-13 18:12:34,1,-73.955924987793,40.7817306518555,1,N,-73.9653472900391,40.7691078186035,CRD,1,9.3
AIX0001999223,DST000543,NO,0,0,0.5,2016-04-22 18:43:46,2016-04-22 18:53:22,6,-73.9922485351563,40.7539482116699,1,N,-74.0029525756836,40.760311126709,CSH,1,9.3
AIX0001999224,DST000481,NO,5.54,14.55,0.5,2016-04-29 08:12:53,2016-04-29 08:57:34,1,-73.966194152832,40.7904319763184,2,N,-73.7828903198242,40.6439552307129,CRD,0,72.89
AIX0001999225,DST000543,NO,0,2.36,0.5,2016-04-27 20:20:24,2016-04-27 20:32:00,1,-73.9924621582031,40.7267036437988,1,N,-73.9750442504883,40.7560882568359,CRD,,14.16
AIX0001999226,DST000543,NO,0,0,0.5,2016-04-21 15:18:02,2016-04-21 15:44:24,1,-73.9712219238281,40.7670478820801,1,N,-73.9907684326172,40.7534332275391,CSH,0,16.3
AIX0001999227,DST000481,NO,0,,0.5,2016-04-01 22:01:11,2016-04-01 22:06:10,1,-73.9795913696289,40.7656555175781,1,N,-73.9892730712891,40.7516860961914,CSH,0.5,7.3
AIX0001999228,DST000543,NO,0,2.56,0.5,2016-04-04 12:32:18,2016-04-04 12:49:52,1,-73.9660797119141,40.7621383666992,1,N,-73.9901733398438,40.7567901611328,CRD,0,15.36
AIX0001999229,DST000543,NO,0,1.66,0.5,2016-04-04 13:53:17,2016-04-04 14:02:09,6,-74.0016555786133,40.7355804443359,1,N,-73.9998550415039,40.7217712402344,CRD,0,9.96
AIX0001999230,DST000543,NO,0,2,0.5,2016-04-06 21:17:41,2016-04-06 21:29:03,2,-73.966911315918,40.7570838928223,1,N,-73.988899230957,40.7387390136719,CRD,0.5,13.3
AIX0001999231,DST000543,NO,0,2.26,0.5,2016-04-17 07:02:25,2016-04-17 07:13:51,1,-73.9938354492188,40.7357368469238,1,N,-73.9735565185547,40.7572364807129,CRD,0,13.56
AIX0001999232,DST000481,NO,0,1.65,0.5,2016-04-19 04:00:47,2016-04-19 04:08:18,1,,40.7640533447266,1,N,-73.990119934082,40.7572631835938,CRD,0.5,9.95
AIX0001999233,DST000481,NO,0,1.8,0.5,2016-04-10 19:23:53,2016-04-10 19:35:05,1,-73.975456237793,40.7523040771484,1,N,-73.9900054931641,40.7576179504395,CRD,1,12.1
AIX0001999234,DST000481,NO,0,0,0.5,2016-04-05 02:50:02,2016-04-05 03:00:40,1,-73.9962921142578,40.7240447998047,1,N,-73.9836654663086,40.7532081604004,CSH,0.5,12.3
AIX0001999235,DST000481,NO,0,0,0.5,2016-04-14 15:16:54,2016-04-14 15:32:31,1,-73.9716644287109,40.7598266601563,1,N,-73.9886703491211,40.745304107666,CSH,0,11.8
AIX0001999236,DST000543,NO,0,1.82,0.5,2016-04-19 14:11:52,2016-04-19 14:19:04,5,-73.9997253417969,40.7334251403809,1,N,-73.9982986450195,40.7248115539551,CRD,0,9.12
AIX0001999237,DST000543,NO,0,0,0.5,2016-04-29 04:07:33,2016-04-29 04:07:56,1,-73.9931945800781,40.7629203796387,1,N,-73.9953384399414,40.7649765014649,CSH,0.5,3.8
AIX0001999238,DST000543,NO,0,2.16,0.5,2016-04-01 06:05:40,2016-04-01 06:14:25,2,-73.9994277954102,,1,N,-73.9746170043945,40.7608108520508,CRD,0,12.96
AIX0001999239,DST000481,NO,0,2.05,0.5,2016-04-24 22:38:58,2016-04-24 22:49:11,1,-73.9633331298828,40.7770614624023,1,N,-73.9529113769531,40.7867736816406,CRD,0.5,12.35
